Timestamp,Stock Name,Open,High,Low,Close,Volume,Market Cap,PE Ratio,Industry PE,Debt to Equity,Dividend Yield,ROE
2024-08-30 09:15:00+05:30,PIDILITIND.NS,3080.800048828125,3099.5,3080.800048828125,3093.35009765625,0.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:20:00+05:30,PIDILITIND.NS,3090.949951171875,3099.14990234375,3090.699951171875,3095.449951171875,3354.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:25:00+05:30,PIDILITIND.NS,3096.5,3106.5,3095.85009765625,3106.5,7034.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:30:00+05:30,PIDILITIND.NS,3106.25,3109.64990234375,3102.300048828125,3103.35009765625,5150.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:35:00+05:30,PIDILITIND.NS,3103.449951171875,3109.800048828125,3102.25,3105.64990234375,2388.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:40:00+05:30,PIDILITIND.NS,3106.0,3109.89990234375,3103.85009765625,3103.85009765625,4902.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:45:00+05:30,PIDILITIND.NS,3103.85009765625,3109.25,3103.800048828125,3107.550048828125,2797.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:50:00+05:30,PIDILITIND.NS,3107.60009765625,3107.60009765625,3104.0,3105.89990234375,1834.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 09:55:00+05:30,PIDILITIND.NS,3106.25,3118.25,3106.050048828125,3112.75,13128.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:00:00+05:30,PIDILITIND.NS,3113.0,3116.199951171875,3111.550048828125,3112.25,2844.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:05:00+05:30,PIDILITIND.NS,3111.800048828125,3116.699951171875,3110.0,3113.64990234375,3107.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:10:00+05:30,PIDILITIND.NS,3112.199951171875,3113.550048828125,3109.050048828125,3111.199951171875,1823.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:15:00+05:30,PIDILITIND.NS,3112.25,3114.800048828125,3109.300048828125,3110.64990234375,1653.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:20:00+05:30,PIDILITIND.NS,3110.0,3110.0,3099.0,3103.550048828125,7234.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:25:00+05:30,PIDILITIND.NS,3103.5,3106.25,3102.5,3104.0,1952.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:30:00+05:30,PIDILITIND.NS,3104.0,3109.550048828125,3102.5,3105.10009765625,4277.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:35:00+05:30,PIDILITIND.NS,3105.10009765625,3105.949951171875,3102.60009765625,3105.0,1503.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:40:00+05:30,PIDILITIND.NS,3105.0,3109.949951171875,3105.0,3109.0,1188.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:45:00+05:30,PIDILITIND.NS,3109.949951171875,3111.449951171875,3107.0,3107.0,851.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:50:00+05:30,PIDILITIND.NS,3107.300048828125,3108.449951171875,3105.64990234375,3107.0,619.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 10:55:00+05:30,PIDILITIND.NS,3107.0,3107.89990234375,3102.550048828125,3104.050048828125,565.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:00:00+05:30,PIDILITIND.NS,3104.050048828125,3105.199951171875,3103.0,3105.199951171875,866.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:05:00+05:30,PIDILITIND.NS,3104.449951171875,3109.0,3103.300048828125,3106.0,2434.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:10:00+05:30,PIDILITIND.NS,3107.35009765625,3110.0,3105.449951171875,3107.89990234375,1976.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:15:00+05:30,PIDILITIND.NS,3107.89990234375,3111.39990234375,3107.5,3110.050048828125,2114.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:20:00+05:30,PIDILITIND.NS,3110.39990234375,3111.800048828125,3108.800048828125,3108.800048828125,1922.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:25:00+05:30,PIDILITIND.NS,3108.800048828125,3111.0,3108.550048828125,3110.0,776.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:30:00+05:30,PIDILITIND.NS,3110.0,3113.0,3110.0,3111.25,1553.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:35:00+05:30,PIDILITIND.NS,3111.050048828125,3113.10009765625,3108.550048828125,3111.10009765625,1353.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:40:00+05:30,PIDILITIND.NS,3108.800048828125,3110.85009765625,3106.85009765625,3106.85009765625,464.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:45:00+05:30,PIDILITIND.NS,3107.0,3107.199951171875,3102.39990234375,3103.10009765625,650.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:50:00+05:30,PIDILITIND.NS,3102.60009765625,3105.0,3102.0,3105.0,541.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 11:55:00+05:30,PIDILITIND.NS,3105.35009765625,3110.0,3104.699951171875,3110.0,716.0,1588554235904,86.95157,,4.439,0.0050999997,
2024-08-30 12:00:00+05:30,PIDILITIND.NS,3110.0,3110.0,3108.0,3109.0,475.0,1588554235904,86.95157,,4.439,0.0050999997,
